avg_arousal,avg_dominance,avg_valence,avg_wpm,dominant_speech_emotion,dominant_text_emotion,f0_mean_hz,f0_std_hz,interruptions_made,interruptions_received,loudness_dr_db,loudness_rms_med,overlap_ratio,pause_count,pause_ratio,pause_total_sec,speaker_id,speaker_name,text_emotions_full_json,text_emotions_top5_json,total_duration,voice_quality_hint,vq_cpps_db_med,vq_hnr_db_med,vq_jitter_pct_med,vq_shimmer_db_med,word_count
-0.004,-0.02,-0.021,240.0,happy,neutral,300.39,6.92,0,0,0.0,-35.374,,1,0.427,0.32,Speaker_346,Speaker_13,"{""admiration"": 0.0003470126590394978, ""amusement"": 0.0003807057857039295, ""anger"": 0.0006446022984176149, ""annoyance"": 0.0013796674522948834, ""approval"": 0.007411954101916573, ""caring"": 0.0008094303894367556, ""confusion"": 9.76602910448914e-05, ""curiosity"": 0.00020345460805669386, ""desire"": 0.0028169139236103756, ""disappointment"": 0.00027980984715669517, ""disapproval"": 0.0004297561308108424, ""disgust"": 0.00018405901480034688, ""embarrassment"": 5.891099585877585e-05, ""excitement"": 0.0038089466374559952, ""fear"": 0.0003431874261311098, ""gratitude"": 0.00013630057419445262, ""grief"": 5.024188140914976e-05, ""joy"": 0.0007487492512898988, ""love"": 0.00020816539777930018, ""nervousness"": 8.029402788054034e-05, ""optimism"": 0.004465625686914187, ""pride"": 0.00013832134048421098, ""realization"": 0.0005730205532438592, ""relief"": 0.0001189107878587897, ""remorse"": 5.377330750678638e-05, ""sadness"": 0.0002158101155894765, ""surprise"": 0.0001942533009555257, ""neutral"": 0.9738204622131589}","[{""label"": ""neutral"", ""score"": 0.9738204622131589}, {""label"": ""approval"", ""score"": 0.007411954101916573}, {""label"": ""optimism"", ""score"": 0.004465625686914187}, {""label"": ""excitement"", ""score"": 0.0038089466374559952}, {""label"": ""desire"", ""score"": 0.0028169139236103756}]",0.75,,8.582,10.582,4.01,0.769,3
0.016,-0.016,-0.019,320.9,angry,neutral,263.02,34.26,0,0,0.0,-28.886,,2,0.264,0.74,Speaker_435,Speaker_31,"{""admiration"": 0.00023034430132565556, ""amusement"": 0.00014676243220360346, ""anger"": 9.142386028301432e-05, ""annoyance"": 0.0006800384512140289, ""approval"": 0.0066366716152601, ""caring"": 0.0002202686128841883, ""confusion"": 0.0006389150858002138, ""curiosity"": 0.0002330441619597591, ""desire"": 0.00029528934243175023, ""disappointment"": 0.0002698244498310845, ""disapproval"": 0.00034490898953037436, ""disgust"": 8.903152529006632e-05, ""embarrassment"": 2.5737217156979798e-05, ""excitement"": 8.894777173743912e-05, ""fear"": 7.239110373610721e-05, ""gratitude"": 0.00010094813297090628, ""grief"": 2.1396668009897835e-05, ""joy"": 8.530414659015043e-05, ""love"": 8.057916856375002e-05, ""nervousness"": 2.9345963180568846e-05, ""optimism"": 0.0035809108130443654, ""pride"": 3.354401087107954e-05, ""realization"": 0.003028687719168532, ""relief"": 4.389088518143263e-05, ""remorse"": 3.546834169305308e-05, ""sadness"": 8.240670004038846e-05, ""surprise"": 6.315154656101648e-05, ""neutral"": 0.9827507669834805}","[{""label"": ""neutral"", ""score"": 0.9827507669834805}, {""label"": ""approval"", ""score"": 0.0066366716152601}, {""label"": ""optimism"", ""score"": 0.0035809108130443654}, {""label"": ""realization"", ""score"": 0.003028687719168532}, {""label"": ""annoyance"", ""score"": 0.0006800384512140289}]",2.805,,12.737,14.737,1.776,0.708,15
0.006,-0.016,-0.009,262.9,happy,neutral,226.34,35.08,0,0,0.0,-33.166,,2,0.052,0.55,Speaker_469,Speaker_29,"{""admiration"": 0.0002362225645569106, ""amusement"": 0.0001557703947693552, ""anger"": 0.00025015402980107745, ""annoyance"": 0.0013960830427074602, ""approval"": 0.014813195941029011, ""caring"": 0.0008029510514544326, ""confusion"": 0.007553663584201369, ""curiosity"": 0.010923971441926951, ""desire"": 0.0002290471606638771, ""disappointment"": 0.00021768131449446932, ""disapproval"": 0.0008523604498879016, ""disgust"": 0.000125913415333644, ""embarrassment"": 4.8318728747136204e-05, ""excitement"": 0.00016888779677033303, ""fear"": 0.00014151158419152963, ""gratitude"": 0.00013687285561381324, ""grief"": 3.766018205667115e-05, ""joy"": 0.0001265490429919776, ""love"": 0.00013032541051977397, ""nervousness"": 7.389653924118526e-05, ""optimism"": 0.001344825143582993, ""pride"": 2.643944031022751e-05, ""realization"": 0.0019666345360211702, ""relief"": 6.444424809992259e-05, ""remorse"": 5.2051254992248427e-05, ""sadness"": 0.00013347796654442377, ""surprise"": 0.00019272735552133382, ""neutral"": 0.9577983635239689}","[{""label"": ""neutral"", ""score"": 0.9577983635239689}, {""label"": ""approval"", ""score"": 0.014813195941029011}, {""label"": ""curiosity"", ""score"": 0.010923971441926951}, {""label"": ""confusion"", ""score"": 0.007553663584201369}, {""label"": ""realization"", ""score"": 0.0019666345360211702}]",10.5,,9.229,11.229,2.599,0.981,46
0.012,-0.011,-0.026,213.3,happy,neutral,nan,nan,0,0,0.0,-28.593,,2,0.302,0.68,Speaker_573,Speaker_11,"{""admiration"": 0.001382030657761103, ""amusement"": 0.0015835571041847164, ""anger"": 0.00018955608465857826, ""annoyance"": 0.0015718729640392063, ""approval"": 0.15743382214508533, ""caring"": 0.0005012847231033111, ""confusion"": 0.003097965835776821, ""curiosity"": 0.0013893588858265805, ""desire"": 0.0010980969485470757, ""disappointment"": 0.00047901717877975834, ""disapproval"": 0.000939341724028696, ""disgust"": 0.000318126344294514, ""embarrassment"": 0.0001333796530484845, ""excitement"": 0.002026203313494177, ""fear"": 0.0004168945581438513, ""gratitude"": 0.0004464152135467619, ""grief"": 8.547173605464523e-05, ""joy"": 0.002117470131487486, ""love"": 0.00043349573221844006, ""nervousness"": 0.00024204580311167062, ""optimism"": 0.011141117619309434, ""pride"": 0.00023759815575839148, ""realization"": 0.0237671080061933, ""relief"": 0.0005811281712709985, ""remorse"": 8.127374863402064e-05, ""sadness"": 0.00022210755474592664, ""surprise"": 0.0007628147111716026, ""neutral"": 0.7873214452957251}","[{""label"": ""neutral"", ""score"": 0.7873214452957251}, {""label"": ""approval"", ""score"": 0.15743382214508533}, {""label"": ""realization"", ""score"": 0.0237671080061933}, {""label"": ""optimism"", ""score"": 0.011141117619309434}, {""label"": ""confusion"", ""score"": 0.003097965835776821}]",2.25,,0.799,2.799,4.636,1.711,8
0.011,-0.025,-0.041,186.7,happy,neutral,235.68,105.79,0,0,0.0,-32.44,,3,0.618,1.39,Speaker_234,Speaker_29,"{""admiration"": 0.0002176030935214931, ""amusement"": 0.00015817804561094108, ""anger"": 8.425683743440137e-05, ""annoyance"": 0.0006935751633752092, ""approval"": 0.023059125241826097, ""caring"": 0.00036551575197277573, ""confusion"": 0.000339257459957998, ""curiosity"": 0.0003538442131766196, ""desire"": 0.00047950611905310075, ""disappointment"": 0.00021186047093729501, ""disapproval"": 0.0004052370982579152, ""disgust"": 9.581802177608804e-05, ""embarrassment"": 1.9941807349847943e-05, ""excitement"": 0.00016660295009928306, ""fear"": 5.6530213446349106e-05, ""gratitude"": 0.00011403309878145902, ""grief"": 2.009602673590452e-05, ""joy"": 0.0001570142997900367, ""love"": 0.00015215807806099728, ""nervousness"": 3.2191366436713245e-05, ""optimism"": 0.0017368764059259795, ""pride"": 2.824337525571978e-05, ""realization"": 0.0016808884332470421, ""relief"": 7.223914493801566e-05, ""remorse"": 2.6007824437758168e-05, ""sadness"": 0.00010851052299402487, ""surprise"": 5.858512223690082e-05, ""neutral"": 0.969106303813364}","[{""label"": ""neutral"", ""score"": 0.969106303813364}, {""label"": ""approval"", ""score"": 0.023059125241826097}, {""label"": ""optimism"", ""score"": 0.0017368764059259795}, {""label"": ""realization"", ""score"": 0.0016808884332470421}, {""label"": ""annoyance"", ""score"": 0.0006935751633752092}]",2.25,,2.02,4.02,3.668,1.438,7
0.013,-0.007,-0.036,268.2,happy,neutral,nan,nan,0,0,0.0,-25.891,,2,0.905,2.43,Speaker_563,Speaker_11,"{""admiration"": 0.00033330933183332677, ""amusement"": 0.0006785973932865263, ""anger"": 0.0015807954499759253, ""annoyance"": 0.00797889318988895, ""approval"": 0.0023058749219061715, ""caring"": 0.0009124870760560791, ""confusion"": 0.020355989071349, ""curiosity"": 0.14036419033659858, ""desire"": 0.0018430618341858814, ""disappointment"": 0.0007206106368005959, ""disapproval"": 0.0007970289165954748, ""disgust"": 0.0004654262916529767, ""embarrassment"": 0.00020618283511652589, ""excitement"": 0.0006020327212188587, ""fear"": 0.0003165799837865596, ""gratitude"": 0.00021169684704545706, ""grief"": 0.00010294675696345267, ""joy"": 0.0002364093906433263, ""love"": 0.00022924775260165019, ""nervousness"": 0.0001843034622103365, ""optimism"": 0.0010925733203125893, ""pride"": 2.5409134711509255e-05, ""realization"": 0.0011778760685626619, ""relief"": 6.152996737354393e-05, ""remorse"": 0.00012229240850096849, ""sadness"": 0.000527464222750798, ""surprise"": 0.0008045204756718093, ""neutral"": 0.8157626702024005}","[{""label"": ""neutral"", ""score"": 0.8157626702024005}, {""label"": ""curiosity"", ""score"": 0.14036419033659858}, {""label"": ""confusion"", ""score"": 0.020355989071349}, {""label"": ""annoyance"", ""score"": 0.00797889318988895}, {""label"": ""approval"", ""score"": 0.0023058749219061715}]",2.685,,1.897,3.897,3.646,1.634,12
0.025,-0.014,-0.04,279.1,angry,neutral,297.8,14.64,0,0,0.0,-28.108,,2,0.341,0.66,Speaker_62,Speaker_30,"{""admiration"": 8.054624438477756e-05, ""amusement"": 6.77171807127581e-05, ""anger"": 5.744802824563681e-05, ""annoyance"": 0.0002211346106706115, ""approval"": 0.0007114565576179506, ""caring"": 3.9034252105580734e-05, ""confusion"": 0.00014511879244468633, ""curiosity"": 7.460123375425308e-05, ""desire"": 4.06675045799655e-05, ""disappointment"": 0.00011034445729474195, ""disapproval"": 0.00012299523816873559, ""disgust"": 4.8594246053647864e-05, ""embarrassment"": 2.172655800047495e-05, ""excitement"": 8.897343352327704e-05, ""fear"": 4.941662939258036e-05, ""gratitude"": 3.871242557083483e-05, ""grief"": 1.4275174869555559e-05, ""joy"": 8.785580272404619e-05, ""love"": 3.485596048437904e-05, ""nervousness"": 1.779356620712874e-05, ""optimism"": 8.849530849749773e-05, ""pride"": 1.2469958766637912e-05, ""realization"": 0.0003961212542189489, ""relief"": 1.8037010665703045e-05, ""remorse"": 1.3248060625393077e-05, ""sadness"": 6.926898975165734e-05, ""surprise"": 4.3796533940958076e-05, ""neutral"": 0.9972852949867276}","[{""label"": ""neutral"", ""score"": 0.9972852949867276}, {""label"": ""approval"", ""score"": 0.0007114565576179506}, {""label"": ""realization"", ""score"": 0.0003961212542189489}, {""label"": ""annoyance"", ""score"": 0.0002211346106706115}, {""label"": ""confusion"", ""score"": 0.00014511879244468633}]",1.935,,5.271,7.271,2.675,1.176,9
0.015,-0.007,-0.022,80.0,disgust,neutral,267.62,3.85,0,0,0.0,-27.54,,1,0.267,0.2,Speaker_737,Speaker_24,"{""admiration"": 7.024084641050301e-05, ""amusement"": 5.877748010122644e-05, ""anger"": 7.97291321112717e-05, ""annoyance"": 0.0004201754529077205, ""approval"": 0.001215038175678072, ""caring"": 4.5716873678849354e-05, ""confusion"": 0.0001865398744104863, ""curiosity"": 0.00011551416314190342, ""desire"": 4.113806605853219e-05, ""disappointment"": 0.00015762315121677293, ""disapproval"": 0.00026682861499822193, ""disgust"": 7.686306679824616e-05, ""embarrassment"": 2.5280481362683127e-05, ""excitement"": 7.53040472921623e-05, ""fear"": 6.89482506560142e-05, ""gratitude"": 2.7852776236226304e-05, ""grief"": 1.3891362566123374e-05, ""joy"": 4.958678107987542e-05, ""love"": 2.3877647569567006e-05, ""nervousness"": 1.954405610246268e-05, ""optimism"": 0.00012468638850606515, ""pride"": 9.786572691137354e-06, ""realization"": 0.0005594790226203815, ""relief"": 1.6917890036391177e-05, ""remorse"": 9.070499286820075e-06, ""sadness"": 7.356222661899557e-05, ""surprise"": 5.4444850879558614e-05, ""neutral"": 0.9961135822489837}","[{""label"": ""neutral"", ""score"": 0.9961135822489837}, {""label"": ""approval"", ""score"": 0.001215038175678072}, {""label"": ""realization"", ""score"": 0.0005594790226203815}, {""label"": ""annoyance"", ""score"": 0.0004201754529077205}, {""label"": ""disapproval"", ""score"": 0.00026682861499822193}]",0.75,,3.733,5.733,1.07,1.255,1
0.002,-0.013,-0.031,80.0,happy,neutral,291.06,93.43,0,0,0.0,-31.094,,1,0.36,0.27,Speaker_411,Speaker_36,"{""admiration"": 0.0010942600236409342, ""amusement"": 0.0005006226726801873, ""anger"": 0.00018506284745242597, ""annoyance"": 0.0007237071427112879, ""approval"": 0.03292872394600658, ""caring"": 0.0030065360574105574, ""confusion"": 0.00029660150269681876, ""curiosity"": 0.00044017002940566365, ""desire"": 0.001644181209226348, ""disappointment"": 0.00021207302119106845, ""disapproval"": 0.0005093428788045238, ""disgust"": 0.0001307081260659665, ""embarrassment"": 4.31419504365853e-05, ""excitement"": 0.0015806027272393978, ""fear"": 0.00015262467834920552, ""gratitude"": 0.00047542236429996425, ""grief"": 5.10824540265845e-05, ""joy"": 0.0009506625386206933, ""love"": 0.00032223554546370977, ""nervousness"": 7.23627383663669e-05, ""optimism"": 0.03281033421994718, ""pride"": 0.00015413948907352175, ""realization"": 0.0012847107177236961, ""relief"": 0.000304173388083024, ""remorse"": 6.474187123334809e-05, ""sadness"": 0.0001427012762142382, ""surprise"": 0.00016546058811867716, ""neutral"": 0.9197536139955115}","[{""label"": ""neutral"", ""score"": 0.9197536139955115}, {""label"": ""approval"", ""score"": 0.03292872394600658}, {""label"": ""optimism"", ""score"": 0.03281033421994718}, {""label"": ""caring"", ""score"": 0.0030065360574105574}, {""label"": ""desire"", ""score"": 0.001644181209226348}]",0.75,,4.438,6.438,4.412,1.436,1
0.02,-0.016,-0.016,346.7,angry,neutral,297.8,89.15,0,0,0.0,-28.043,,2,0.218,0.49,Speaker_925,Speaker_32,"{""admiration"": 0.004256165921791958, ""amusement"": 0.0006059595511945514, ""anger"": 0.0001850880362653947, ""annoyance"": 0.0009530487173580157, ""approval"": 0.19775208898976507, ""caring"": 0.002174671677870314, ""confusion"": 0.0007045610664528529, ""curiosity"": 0.001470823538904507, ""desire"": 0.004019363634358947, ""disappointment"": 0.0003218362070437151, ""disapproval"": 0.0008216605121457786, ""disgust"": 0.0001940818045252377, ""embarrassment"": 4.400441304145929e-05, ""excitement"": 0.0035863062864496683, ""fear"": 0.00019438503735866072, ""gratitude"": 0.00038831262067415577, ""grief"": 6.056698225395243e-05, ""joy"": 0.0014825185066414664, ""love"": 0.0014031698170316603, ""nervousness"": 0.0001070593582659265, ""optimism"": 0.021383303971242145, ""pride"": 0.00022692427197463887, ""realization"": 0.0033393793576795613, ""relief"": 0.0003697724023705459, ""remorse"": 7.714770498212343e-05, ""sadness"": 0.00020028387494002792, ""surprise"": 0.00018659113281160511, ""neutral"": 0.7534909246046061}","[{""label"": ""neutral"", ""score"": 0.7534909246046061}, {""label"": ""approval"", ""score"": 0.19775208898976507}, {""label"": ""optimism"", ""score"": 0.021383303971242145}, {""label"": ""admiration"", ""score"": 0.004256165921791958}, {""label"": ""desire"", ""score"": 0.004019363634358947}]",2.25,,3.489,5.489,1.386,1.116,13
0.012,0.008,-0.019,26.7,disgust,neutral,nan,nan,0,0,0.0,-24.877,,1,1.004,2.26,Speaker_325,Speaker_20,"{""admiration"": 0.00021147748908428062, ""amusement"": 4.8267787658161835e-05, ""anger"": 0.00010779573043309122, ""annoyance"": 0.00036181342087526747, ""approval"": 0.0008251670751627952, ""caring"": 4.9896863585808785e-05, ""confusion"": 5.253398338091301e-05, ""curiosity"": 3.57248230600821e-05, ""desire"": 3.8136744700501943e-05, ""disappointment"": 0.00012464171801184384, ""disapproval"": 0.0001253193133641571, ""disgust"": 0.00012467287366104286, ""embarrassment"": 2.3718178370227587e-05, ""excitement"": 6.155507905101831e-05, ""fear"": 6.469319216262113e-05, ""gratitude"": 3.759780362865599e-05, ""grief"": 1.4034008339609361e-05, ""joy"": 5.10931837625837e-05, ""love"": 5.1400840341455936e-05, ""nervousness"": 1.166853641065296e-05, ""optimism"": 7.237807282476296e-05, ""pride"": 1.6171602742602182e-05, ""realization"": 0.00023031008221892997, ""relief"": 1.3636321793474152e-05, ""remorse"": 1.1019349124159757e-05, ""sadness"": 6.743458370192689e-05, ""surprise"": 2.7237126001342288e-05, ""neutral"": 0.997140604216548}","[{""label"": ""neutral"", ""score"": 0.997140604216548}, {""label"": ""approval"", ""score"": 0.0008251670751627952}, {""label"": ""annoyance"", ""score"": 0.00036181342087526747}, {""label"": ""realization"", ""score"": 0.00023031008221892997}, {""label"": ""admiration"", ""score"": 0.00021147748908428062}]",2.25,,0.0,-0.547,2.341,1.709,1
0.01,0.008,-0.019,26.7,disgust,neutral,nan,nan,0,0,0.0,-27.083,,1,1.004,2.26,Speaker_344,Speaker_16,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",2.25,,0.0,1.151,2.687,1.681,1
0.015,0.002,-0.02,40.0,disgust,neutral,nan,nan,0,0,0.0,-28.406,,1,1.007,1.51,Speaker_504,Speaker_26,"{""admiration"": 0.00010810756091941946, ""amusement"": 0.00012637439097393558, ""anger"": 0.00016335122966229689, ""annoyance"": 0.0002765091782928297, ""approval"": 0.0003087202210768726, ""caring"": 5.193150367192875e-05, ""confusion"": 9.292571507274773e-05, ""curiosity"": 6.239534574198395e-05, ""desire"": 4.32717534864754e-05, ""disappointment"": 0.00010930201850397967, ""disapproval"": 0.00010678001151786554, ""disgust"": 8.702108627996121e-05, ""embarrassment"": 3.0451696219884767e-05, ""excitement"": 8.320486105420264e-05, ""fear"": 8.466850724325206e-05, ""gratitude"": 3.1796356854798355e-05, ""grief"": 2.168531869433253e-05, ""joy"": 8.761681986294805e-05, ""love"": 4.477578124037915e-05, ""nervousness"": 1.868480653559941e-05, ""optimism"": 6.112487622804843e-05, ""pride"": 1.3338472885807318e-05, ""realization"": 0.00015313160874811873, ""relief"": 1.2189968430657689e-05, ""remorse"": 1.4671818497109364e-05, ""sadness"": 0.00010532343028367621, ""surprise"": 3.8814305390618424e-05, ""neutral"": 0.9976618313566302}","[{""label"": ""neutral"", ""score"": 0.9976618313566302}, {""label"": ""approval"", ""score"": 0.0003087202210768726}, {""label"": ""annoyance"", ""score"": 0.0002765091782928297}, {""label"": ""anger"", ""score"": 0.00016335122966229689}, {""label"": ""realization"", ""score"": 0.00015313160874811873}]",1.5,,0.0,-0.822,3.033,1.328,1
